id,answer
009144,ㄗㄨㄟˋ ㄏㄡˋ ㄏㄢˊ ㄓㄜˋ ㄌㄟˋ ㄨㄣˋ ㄌㄜ˙ ㄐㄩˋ ㄕㄨㄟˊ ㄐㄧㄚ ㄉㄜ˙ ㄒㄩㄥˊ ㄏㄞˊ ㄗ˙ ㄐㄧㄤˋ ㄒㄧ ㄗㄠˇ ㄅㄨˊ ㄉㄚˋ ㄙㄢ ㄍㄜ˙ ㄊㄨˇ
009145,ㄉㄨㄟˋ ㄩˊ ㄩˇ ㄧㄥˋ ㄘㄞˇ ㄦˊ ㄉㄜ˙ ㄏㄨㄣ ㄧㄣ ㄊㄚ ㄏㄣˊ ㄧㄡˇ ㄗˋ ㄒㄧㄣˋ ㄉㄜ˙ ㄕㄨㄛ ㄐㄧㄝˊ ㄏㄨㄣ ㄐㄧㄡˋ ㄕˋ ㄧˊ ㄅㄟˋ ㄗˇ ㄉㄜ˙ ㄕˋ
009146,ㄚˇ ㄇㄢˊ ㄙㄢ ㄋㄧㄢˊ ㄉㄚˋ ㄒㄩㄜˊ ㄐㄧㄥˋ ㄙㄨㄢˋ ㄕㄨˋ ㄒㄩㄜˊ ㄊㄧˊ ㄌㄜ˙
009147,ㄒㄧㄢˋ ㄗㄞˋ ㄌㄧㄢˊ ㄐㄧ ㄑㄧˋ ㄖㄣˊ ㄧㄝˇ ㄧㄠˋ ㄅㄟˋ ㄘㄨㄟ ㄏㄨㄣ ㄌㄜ˙ ㄇㄚ˙
009148,ㄍㄤ ㄋㄨㄥˋ ㄌㄜ˙ ㄍㄜ˙ ㄈㄟ ㄔㄤˊ ㄏㄠˇ ㄔ ㄉㄜ˙ ㄖㄡˋ ㄅㄠ ㄗ˙
009149,ㄓㄜˋ ㄓㄨㄥˇ ㄉㄢ ㄐㄧㄥ ㄕㄨㄛˋ ㄆㄚˋ ㄉㄜ˙ ㄖˋ ㄗ˙ ㄏㄜˊ ㄕˊ ㄌㄧㄠˇ
009150,ㄗㄨㄟˋ ㄏㄡˋ ㄏㄞˊ ㄧㄠˋ ㄐㄧㄥ ㄍㄨㄛˋ ㄕㄨㄚ ㄒㄧˇ ㄩˇ ㄘㄞˊ ㄋㄥˊ ㄆㄥ ㄖㄣˋ
009151,ㄉㄤ ㄖㄢˊ ㄕˋ ㄇㄤˊ ㄓㄜˋ ㄒㄩㄜˊ ㄒㄧˊ ㄅㄧㄢˋ ㄉㄜ˙ ㄍㄥˋ ㄅㄤˋ ㄌㄡ˙
009152,ㄊㄚ ㄕㄨㄟˋ ㄌㄧˇ ㄅㄧㄢ ㄉㄜ˙ ㄨ ㄨㄛˇ ㄕㄨㄟˋ ㄨㄞˋ ㄅㄧㄢ ㄉㄜ˙ ㄕㄚ ㄈㄚ
009153,ㄓㄥˋ ㄏㄠˇ ㄑㄩ ㄨㄟˊ ㄌㄧˇ ㄉㄜ˙ ㄧˊ ㄍㄜ˙ ㄋㄟˋ ㄅㄨˋ ㄎㄢ ㄨˊ ㄧㄠˋ ㄖㄣˊ ㄌㄧㄣˊ ㄈㄨˋ ㄖㄨㄥˊ ㄕㄥ ㄅㄧㄢ ㄐㄧˋ ㄅㄧㄢˋ ㄐㄩˇ ㄐㄧㄚ ㄅㄢ ㄑㄧㄢ
009154,ㄉㄠˋ ㄏㄨㄣˊ ㄔㄨㄣ ㄕㄡˇ ㄒㄧㄢ ㄍㄢˇ ㄕㄡˋ ㄉㄠˋ ㄉㄜ˙ ㄕˋ ㄏㄨㄣˊ ㄔㄨㄣ ㄖㄣˊ ㄉㄜ˙ ㄋㄚˋ ㄈㄣˋ ㄗˋ ㄏㄠˊ ㄍㄢˇ ㄕˇ ㄇㄧㄥˋ ㄍㄢˇ
009155,ㄓㄜˋ ㄐㄧㄡˋ ㄧˋ ㄨㄟˋ ㄓㄜ˙ ㄐㄧㄣ ㄏㄡˋ ㄍㄨㄥ ㄇㄧㄣˊ ㄎㄜˊ ㄧˇ ㄅㄨˋ ㄘㄢ ㄐㄧㄚ ㄐㄧㄚˋ ㄒㄧㄠˋ ㄆㄟˊ ㄒㄩㄋˋ ㄦˊ ㄓˊ ㄐㄧㄝˋ ㄌㄨㄛˊ ㄎㄠˇ ㄐㄧㄚˋ ㄓㄠˋ
009156,ㄊㄚ ㄕㄜˇ ㄅㄨˋ ㄉㄜˊ ㄏㄨㄚ ㄧˋ ㄈㄣ ㄑㄧㄢˊ ㄉㄡ ㄅㄚˇ ㄑㄧㄢˊ ㄗㄢˊ ㄑㄧㄣˇ ㄌㄞˊ ㄍㄟˊ ㄇㄨˇ ㄑㄧㄣ ㄓˋ ㄅㄧㄥˋ
009157,ㄉㄤ ㄖㄢˊ ㄓㄜˋ ㄅㄨˋ ㄋㄥˊ ㄑㄨㄢˊ ㄍㄨㄞˋ ㄓㄤ ㄧˋ ㄇㄡˊ ㄓˇ ㄍㄨㄞˋ ㄗˋ ㄐㄧˇ ㄓ ㄕˋ ㄊㄞˋ ㄆㄧㄣˊ ㄈㄚˇ
009158,ㄓㄜˋ ㄐㄩㄜˊ ㄉㄨㄟˋ ㄕˋ ㄕㄡˋ ㄉㄠˋ ㄌㄜ˙ ㄊㄚ ㄆㄞ ㄕㄜˋ ㄉㄜ˙ ㄐㄧㄥ ㄙㄨㄥˇ ㄆㄧㄢ ㄗˇ ㄓㄞˊ ㄉㄜ˙ ㄧㄥˊ ㄒㄧㄤˇ
009159,ㄗㄞˋ ㄈㄨˋ ㄕˋ ㄎㄤ ㄧˇ ㄊㄧㄢˊ ㄎㄞ ㄏㄨㄟˋ ㄍㄨㄥ ㄓㄤˇ ㄨㄣˋ ㄊㄚ ㄨㄟˋ ㄕㄣˊ ㄇㄜ˙ ㄗㄨㄥˇ ㄕˋ ㄒㄧㄠˋ ㄇㄧ ㄇㄧ ㄉㄜ˙
009160,ㄧㄣ ㄨㄟˋ ㄏㄨㄥˊ ㄈㄢ ㄑㄧㄝˊ ㄨㄞˋ ㄇㄧㄢˋ ㄕˋ ㄏㄨㄥˊ ㄉㄜ˙ ㄖㄖˇ ㄏㄡˋ ㄑㄧˊ ㄕˊ ㄈㄢ ㄑㄧㄢˊ ㄌㄧˇ ㄇㄧㄢˋ ㄧㄝˇ ㄕ ㄏㄨㄥˊ ㄉㄜ˙
009161,ㄔㄢˊ ㄕ ㄋㄚˊ ㄔㄨˋ ㄌㄜ˙ ㄧˊ ㄍㄜ˙ ㄔㄚ ㄗ˙ ㄕㄣˊ ㄇㄜ˙ ㄧㄝˇ ㄅㄨˊ ㄕㄨㄛ ㄋㄧㄢˊ ㄑㄧㄥ ㄖㄣˊ ㄏㄨㄤˇ ㄖㄢˊ ㄉㄚˋ ㄨˋ
009162,ㄐㄧㄣ ㄨㄢˊ ㄋㄧˇ ㄗㄞˋ ㄓㄜ˙ ㄧㄤ˙ ㄕㄨㄟˋ ㄕㄚ ㄈㄚ ㄑㄩˋ
009163,ㄕㄜˋ ㄗㄞˋ ㄏㄜˊ ㄉㄠˋ ㄓㄨㄥ ㄧㄤ ㄉㄜ˙ ㄕㄞ ㄒㄧ ㄉㄧㄢˇ
009164,ㄅㄨˋ ㄈㄚ ㄅㄧㄠˇ ㄧˋ ㄐㄧㄢˋ ㄐㄧㄣˊ ㄅㄧㄠˇ ㄕˋ ㄓ ㄔˊ
009165,ㄊㄚ ㄍㄤ ㄘㄞˊ ㄏㄞˊ ㄒㄧㄥˋ ㄗㄞˋ ㄌㄜˋ ㄏㄨㄛˋ ㄒㄧㄢˋ ㄗㄞˋ ㄗˋ ㄐㄧˊ ㄧㄝˇ ㄗㄠ ㄉㄠˋ ㄊㄨㄥˊ ㄧㄤˋ ㄉㄨˇ ㄒㄧㄥˋ ㄉㄜ˙ ㄇㄧㄥˋ ㄩㄣˋ ㄌㄜ˙
009166,ㄏㄣˇ ㄎㄨㄞˋ ㄚ ㄔㄥˊ ㄍㄨㄥ ㄍㄨㄥˊ ㄢ ㄑㄨㄢˊ ㄓㄨㄢ ㄐㄧㄚ ㄐㄩˊ ㄏㄨㄟˋ ㄋㄧㄥˊ ㄆㄞˋ ㄔㄨ ㄙㄨㄛˇ ㄇㄧㄣˊ ㄐㄧㄥˇ ㄐㄧㄡˋ ㄍㄢˇ ㄉㄠˋ ㄌㄜ˙
009167,ㄓㄠˋ ㄆㄧㄢˋ ㄓㄨㄥ ㄌㄧˇ ㄏㄨㄥˊ ㄐㄧ ㄏㄜˊ ㄓㄤ ㄍㄢ ㄕㄨㄛˋ ㄌㄧㄤˇ ㄖㄣˊ ㄓㄢˋ ㄗㄞˋ ㄓㄨㄥ ㄐㄧㄢ ㄗㄨㄛˋ ㄎㄜˇ ㄞˋ ㄌㄧㄝˊ ㄗㄨㄟˇ ㄓㄨㄤˋ
009168,ㄅㄨˋ ㄕㄠˋ ㄨㄟˊ ㄍㄨㄢ ㄓㄜˊ ㄏㄠˇ ㄧㄢˊ ㄒㄧㄤ ㄑㄨㄢˋ ㄒㄧㄠˇ ㄏㄨㄛˇ ㄅㄨˊ ㄉㄢˋ ㄅㄨˋ ㄊㄧㄥ ㄗㄨㄟˊ ㄌㄧˇ ㄏㄢˊ ㄇㄚˋ ㄇㄚˇ ㄌㄧㄝˋ ㄌㄧㄝ
009169,ㄩˇ ㄨˊ ㄌㄨㄣˊ ㄘˋ ㄕㄨㄛ ㄔㄨ ㄒㄧㄠˇ ㄌㄧˋ ㄘㄢˊ ㄙˇ ㄒㄧㄠ ㄒㄧˋ ㄙㄨㄟˊ ㄐㄧˊ ㄒㄧㄤˋ ㄙㄨㄥ ㄊㄠˊ ㄒㄧㄢˋ ㄍㄨㄥˋ ㄢ ㄐㄩˊ ㄅㄠˋ ㄐㄧㄥˇ
009170,ㄋㄚˋ ㄊㄧㄢ ㄕˋ ㄧˋ ㄋㄧㄢˊ ㄧˊ ㄉㄨˋ ㄉㄜ˙ ㄍㄠ ㄎㄠˇ ㄕㄠˇ ㄨˊ ㄎㄠˇ ㄨㄢˊ ㄏㄡˋ ㄒㄧㄠˇ ㄇㄧㄥˊ ㄕㄨㄛ ㄎㄠˇ ㄉㄜ˙ ㄈㄟ ㄔㄤˊ ㄌㄢˋ
009171,ㄅㄨˋ ㄍㄨㄢˇ ㄒㄧㄢˋ ㄕˊ ㄉㄨㄛ ㄇㄜ˙ ㄈㄢˊ ㄈㄨˋ ㄏㄜˊ ㄖㄨㄥˇ ㄇㄣ˙ ㄊㄚ ㄉㄥ ㄧㄠˋ ㄕˊ ㄔㄤˊ ㄑㄩˋ ㄨㄤˇ ㄌㄧㄥˋ ㄧˇ ㄍㄜ˙ ㄕˋ ㄐㄧㄝˋ
009172,ㄩˊ ㄘˇ ㄊㄨㄥˊ ㄕˊ ㄒㄧㄠ ㄕㄡˋ ㄏㄨㄟˊ ㄋㄨㄢˇ ㄕˋ ㄈㄤˊ ㄑㄧˇ ㄉㄜ˙ ㄗ ㄐㄧㄣ ㄧㄚˊ ㄌㄧˋ ㄉㄜˊ ㄉㄠˋ ㄐㄧˊ ㄉㄚˋ ㄏㄨㄢˊ ㄐㄧㄝˇ
009173,ㄓㄨㄢˇ ㄋㄧㄢˋ ㄒㄧㄤˇ ㄓㄜˋ ㄓㄨㄥˇ ㄒㄧㄤˊ ㄈㄚˇ ㄅㄨˋ ㄇㄧㄢˇ ㄆㄧㄢ ㄐㄧ ㄕㄤˋ ㄏㄞˇ ㄉㄜ˙ ㄐㄧㄠˋ ㄩˋ ㄅㄨˊ ㄉㄞˋ ㄅㄧㄠˇ ㄓㄨㄥ ㄍㄨㄛˊ ㄉㄜ˙
009174,ㄧㄤˊ ㄇㄧˋ ㄉㄤ ㄓ ㄨˊ ㄎㄨㄟˋ ㄉㄜ˙ ㄖㄣˊ ㄑㄧˋ ㄋㄩˇ ㄒㄧㄥ ㄘㄨㄢ ㄏㄨㄥˊ ㄙㄨˋ ㄉㄨˋ ㄏㄜˊ ㄉㄚˇ ㄐㄧㄣ ㄇㄧㄢˋ ㄋㄢˊ ㄧˊ ㄑㄧˇ ㄐㄧˊ
009175,ㄉㄧˊ ㄈㄨˋ ㄕㄨㄢ ㄉㄤ ㄐㄧˊ ㄐㄧㄡˋ ㄓㄠˇ ㄉㄠˋ ㄌㄜ˙ ㄊㄨㄥˊ ㄘㄨㄣ ㄉㄜ˙ ㄍㄨㄤ ㄍㄨㄣ ㄏㄢˋ ㄈㄥˊ ㄇㄡˇ ㄈㄥˊ ㄇㄡˊ ㄅㄧㄠˇ ㄕˋ ㄊㄨㄥˊ ㄧˋ
009176,ㄇㄧㄢˋ ㄉㄨㄟˋ ㄩㄝˋ ㄇㄧˇ ㄉㄜ˙ ㄖㄜˋ ㄑㄧㄥˊ ㄙˋ ㄏㄨ ㄧㄡˇ ㄒㄧㄝ ㄆㄧˊ ㄅㄟˋ ㄉㄜ˙ ㄌㄧˊ ㄩˇ ㄔㄨㄣ ㄅㄧㄠˇ ㄑㄧㄥˊ ㄧˋ ㄓˊ ㄧㄡˇ ㄒㄧㄢ ㄇㄨˋ ㄋㄜˋ
009177,ㄇㄨˋ ㄑㄧㄢˊ ㄓㄡ ㄅㄧㄢ ㄍㄜˋ ㄕㄥˇ ㄕˋ ㄉㄜ˙ ㄔㄤˊ ㄊㄨˊ ㄔㄜ ㄓㄢˋ ㄧˇ ㄕˊ ㄒㄧㄥˊ ㄕˊ ㄇㄧㄥˊ ㄍㄡˋ ㄆㄧㄠˋ ㄐㄧㄣˋ ㄓㄚˋ ㄢ ㄐㄧㄢˇ
009178,ㄧㄡˊ ㄩˊ ㄨˊ ㄈㄚˇ ㄐㄧㄣˋ ㄖㄨˋ ㄓˇ ㄏㄨㄟ ㄅㄨˋ ㄊㄚ ㄇㄣ˙ ㄕㄣˋ ㄓˋ ㄏㄜˊ ㄓㄚˋ ㄌㄢˊ ㄉㄨㄟˋ ㄇㄧㄢˋ ㄉㄜ˙ ㄅㄠˇ ㄢ ㄉㄧㄥˊ ㄑㄧˇ ㄌㄜ˙ ㄋㄧㄡˊ
009179,ㄨㄤˊ ㄧㄡˇ ㄒㄧㄠˊ ㄊㄠˇ ㄧㄢˋ ㄓㄡ ㄕㄨㄛ ㄏㄞˊ ㄏㄠˇ ㄨㄛˇ ㄇㄣ˙ ㄉㄜ˙ ㄇㄟˇ ㄘˋ ㄐㄧㄚˋ ㄑㄧㄣ ㄏㄨㄟˊ ㄌㄞ˙ ㄉㄡ ㄏㄨㄟˋ ㄔㄞ ㄒㄧㄚˋ ㄌㄞˊ ㄒㄧˇ ㄛ˙
009180,ㄓㄜˋ ㄘˋ ㄠˋ ㄩㄣˋ ㄍㄨㄥ ㄔㄥˊ ㄐㄧㄢˋ ㄕㄜˋ ㄎㄜˊ ㄧˇ ㄕㄨㄛˋ ㄕˋ ㄨㄛˇ ㄇㄣ˙ ㄍㄜˋ ㄒㄧㄤˋ ㄏㄨㄢˊ ㄅㄠˇ ㄒㄧㄣ ㄐㄧˋ ㄕㄨ ㄧㄥˋ ㄩㄥˋ ㄉㄜ˙ ㄉㄚˋ ㄑㄨㄢˊ
009181,ㄕˋ ㄏㄡˋ ㄓㄤ ㄐㄧㄢˋ ㄅㄟˋ ㄓㄣˇ ㄉㄨㄢˋ ㄧㄡˋ ㄍㄨˊ ㄍㄨˊ ㄐㄧㄥˇ ㄔㄨ ㄍㄨˇ ㄓㄜˊ ㄗㄞˋ ㄧ ㄩㄢˋ ㄐㄧㄣˋ ㄒㄧㄥˊ ㄌㄜ˙ ㄕㄡˇ ㄕㄨˋ ㄓˋ ㄌㄧㄠˇ
009182,ㄋㄧˇ ㄓㄜˋ ㄍㄜˋ ㄩㄝˋ ㄍㄨㄥ ㄗ ㄉㄡ ㄇㄣ˙ ㄕㄤˋ ㄐㄧㄠ ㄋㄧˇ ㄕˋ ㄅㄨ˙ ㄕˋ ㄧㄤˊ ㄒㄧㄠˇ ㄙㄢ ㄌㄜ˙
009183,ㄨㄛˇ ㄇㄣ˙ ㄌㄠˇ ㄅㄢ ㄇㄟˊ ㄋㄤˋ ㄇㄜ˙ ㄧㄢˊ ㄏㄞ ㄊㄜˋ ㄅㄧㄝˊ ㄏㄠˇ ㄊㄚ ㄏㄨㄟˋ ㄅㄤ ㄋㄧˇ ㄒㄧㄚˋ ㄧˊ ㄒㄧㄝ ㄈㄨˋ ㄧㄡˇ ㄐㄧㄠˋ ㄩˋ ㄧˋ ㄧˊ ㄉㄜ˙ ㄉㄧㄢˋ ㄧㄥˇ
009184,ㄨㄛˇ ㄇㄣ˙ ㄌㄧㄢˊ ㄒㄧㄣˋ ㄏㄠˇ ㄌㄜ˙ ㄌㄚ ㄙㄚˋ ㄋㄚˋ ㄅㄧㄢ ㄧㄡˊ ㄌㄧㄤˇ ㄍㄜ˙ ㄌㄩˊ ㄧㄡˇ ㄏㄨㄟˋ ㄗㄨㄛˋ ㄏㄠˇ ㄐㄧㄝ ㄧㄥˋ
009185,ㄊㄚ ㄉㄥˋ ㄉㄚˋ ㄧㄢˇ ㄐㄧㄥ˙ ㄆㄠˊ ㄒㄧㄠˋ ㄓㄜ˙ ㄈㄚ ㄔㄨ ㄨ ㄨ ㄕㄥ ㄩㄥˋ ㄓㄨㄚˇ ㄗ˙ ㄅㄠˇ ㄏㄨˋ ㄕˊ ㄨˋ
009186,ㄧㄡˇ ㄨㄢˊ ㄇㄟˊ ㄨㄢˊ ㄎㄞ ㄓㄜ˙ ㄔㄜ ㄋㄜ˙ ㄅㄧㄝˊ ㄖㄨㄣˊ ㄨㄛˇ ㄧㄠˋ ㄔㄨ ㄌㄨ˙ ㄕˋ ㄍㄨˋ ㄗㄣˇ ㄇㄜ˙ ㄅㄢˋ
009187,ㄗㄨㄛˊ ㄗㄠˇ ㄕㄤˋ ㄌㄧㄡˊ ㄓˋ ㄇㄧㄣˇ ㄅㄧㄢˋ ㄒㄧㄢˋ ㄕㄣ ㄌㄧㄥˊ ㄊㄤˊ ㄉㄚˊ ㄉㄧㄢˇ ㄦˊ ㄗ˙ ㄩˇ ㄒㄧˊ ㄈㄨˋ ㄧㄝˇ ㄉㄠˋ ㄔㄤˇ
009188,ㄗㄞˋ ㄒㄧㄣ ㄋㄧㄢˊ ㄉㄜ˙ ㄉㄧ ㄧ ㄔㄤˇ ㄍㄠ ㄎㄠˇ ㄐㄧㄠˋ ㄌㄧㄤˇ ㄓㄨㄥ ㄎㄠˇ ㄕㄥ ㄐㄧㄤ ㄧㄥˊ ㄌㄞˊ ㄧˋ ㄔㄤˇ ㄏㄢ ㄓㄢˋ
009189,ㄓㄨˋ ㄇㄧㄥˊ ㄉㄜ˙ ㄆㄧㄥ ㄊㄢˊ ㄌㄠˇ ㄐㄧㄤˋ ㄓㄨㄤ ㄗㄜˊ ㄉㄨㄥˋ ㄕˋ ㄉㄤ ㄋㄧㄢˊ ㄆㄧㄥ ㄆㄤ ㄨㄞˋ ㄐㄧㄠ ㄉㄜ˙ ㄍㄨㄥ ㄔㄣˊ
009190,ㄋㄧㄣˊ ㄏㄞˊ ㄐㄧˋ ㄉㄜ˙ ㄋㄚˋ ㄒㄧㄝˋ ㄅㄟˋ ㄊㄧㄢˊ ㄔㄨㄢ ㄔㄥ ㄨㄟˊ ㄑㄧㄣ ㄒㄩㄥ ㄉㄧˋ ㄉㄜ˙ ㄈㄤˊ ㄅㄠˋ ㄉㄨㄟˋ ㄩㄢˇ ㄇㄚ˙
009191,ㄔㄨㄥ ㄊㄨ ㄓㄨㄥ ㄑㄧˊ ㄓㄨㄥ ㄧˋ ㄈㄤ ㄉㄜ˙ ㄅㄤ ㄕㄡˇ ㄨˇ ㄐㄧㄤ ㄧˋ ㄇㄧㄥˊ ㄎㄢˋ ㄖㄜˋ ㄋㄠ˙ ㄉㄜ˙ ㄕˋ ㄇㄧㄣˊ ㄉㄚˇ ㄕㄤ
009192,ㄉㄢˋ ㄨㄛˇ ㄇㄣ˙ ㄗㄨㄥˇ ㄅㄨˋ ㄋㄥˊ ㄌㄩˇ ㄧㄡˊ ㄉㄜ˙ ㄕˊ ㄏㄡˋ ㄧㄝˇ ㄔㄨㄞ ㄍㄜ˙ ㄏㄨˋ ㄎㄡˇ ㄅㄨˋ ㄅㄚ˙ ㄊㄞˋ ㄇㄚˊ ㄈㄢˋ ㄌㄜ˙
009193,ㄓㄠˋ ㄆㄧㄢˋ ㄓㄨㄥ ㄌㄧㄥˊ ㄉㄠˇ ㄓㄢˋ ㄗㄞˋ ㄕˊ ㄊㄡ˙ ㄧㄣ ㄧㄥˇ ㄒㄧㄚˋ ㄉㄢˋ ㄌㄧㄢˇ ㄕㄤˋ ㄍㄨㄤ ㄒㄧㄢˋ ㄖㄥˊ ㄇㄧㄥˊ ㄏㄨㄤˊ ㄏㄨㄤˇ ㄉㄜ˙
009194,ㄐㄧㄝˋ ㄕˊ ㄋㄢˊ ㄐㄧㄥ ㄐㄧㄤ ㄔㄥˊ ㄨㄟˊ ㄑㄨㄢˊ ㄍㄨㄛˊ ㄗㄨㄟˋ ㄉㄚˋ ㄉㄜ˙ ㄅㄟˊ ㄉㄡˊ ㄔㄢˇ ㄧㄢˊ ㄧㄥˋ ㄩㄥˋ ㄈㄚ ㄓㄢˇ ㄐㄧ ㄉㄧˋ
009195,ㄊㄚ ㄅㄧㄥˋ ㄅㄨˋ ㄓ ㄉㄠˋ ㄧˇ ㄐㄧㄥ ㄏㄨㄞˊ ㄩㄣˋ ㄧˋ ㄓˊ ㄧˇ ㄨㄟˊ ㄕˋ ㄓㄤˇ ㄆㄤˋ ㄌㄜ˙
009196,ㄐㄩˋ ㄇㄧㄣˊ ㄐㄧㄥˇ ㄐㄧㄝˋ ㄕㄠˋ ㄐㄧˊ ㄏㄨㄛˇ ㄉㄧˋ ㄉㄧㄢˇ ㄨㄟˊ ㄌㄢˊ ㄎㄠˇ ㄖㄣˊ ㄩㄢˊ ㄌㄧˋ ㄏㄞˋ ㄐㄧㄚ
009197,ㄘㄨㄥˊ ㄉㄧˋ ㄦˋ ㄊㄧㄢ ㄎㄞ ㄕˇ ㄊㄚ ㄊㄧㄢ ㄊㄧㄢ ㄕㄤˋ ㄕㄢ ㄆㄟˊ ㄋㄩˇ ㄦˊ ㄕㄨㄛ ㄏㄨㄢ˙ ㄏㄨㄚˋ
009198,ㄓㄜˋ ㄧˋ ㄨㄟˋ ㄓㄜ˙ ㄐㄧㄡˋ ㄙㄨㄢˋ ㄍㄨㄛˊ ㄇㄟˇ ㄉㄧㄢˋ ㄑㄧˋ ㄗㄥ ㄈㄚ ㄏㄨㄛˋ ㄉㄜˊ ㄊㄨㄥˊ ㄧˋ ㄏㄨㄤˊ ㄐㄧㄚ ㄧㄝˊ ㄧㄡˇ ㄑㄧㄢˊ ㄎㄤˇ ㄍㄨㄛˋ ㄑㄩˋ
009199,ㄔㄨˊ ㄌㄜ˙ ㄓㄤˋ ㄆㄥ˙ ㄒㄧㄠˊ ㄉㄢˇ ㄉㄥˋ ㄩˊ ㄙㄢˇ ㄇㄧㄢˊ ㄠˇ ㄕㄡˇ ㄊㄠˋ ㄧˇ ㄐㄧˊ ㄇㄧㄢˊ ㄇㄠˋ ㄉㄥˇ ㄧㄝˇ ㄉㄡ ㄈㄣ ㄈㄣ ㄕㄤˋ ㄓㄣˋ
009200,ㄓㄜˋ ㄏㄞˊ ㄗ˙ ㄙㄨㄟˊ ㄕㄡˇ ㄘㄨㄥˊ ㄉㄡ ㄌㄧˇ ㄋㄚˊ ㄔㄨ ㄧˋ ㄩㄢˊ ㄑㄧㄢˊ ㄕㄨㄛ ㄨㄛˇ ㄍㄟˊ ㄋㄧˇ ㄧˋ ㄩㄢˊ ㄑㄧㄢˊ ㄋㄧˇ ㄗㄞˋ ㄧㄠˋ ㄨㄛˇ ㄎㄢˋ ㄏㄨㄞㄖˋ ㄒㄧㄥˊ ㄇㄚ˙
009201,ㄦˊ ㄑㄧㄝˇ ㄅㄠˋ ㄇㄧㄥˊ ㄉㄨㄥˋ ㄗㄨㄛˋ ㄧㄠˋ ㄎㄨㄞˋ ㄧˋ ㄉㄧㄢˇ ㄉㄜ˙ ㄓㄜˋ ㄍㄜ˙ ㄅㄢ ㄏㄣˇ ㄉㄨㄛ ㄖㄣˊ ㄅㄠˋ ㄉㄠ˙
009202,ㄨㄤˊ ㄔㄠˊ ㄓㄨˋ ㄔㄨㄣˊ ㄆㄨˇ ㄉㄜ˙ ㄐㄧㄣˋ ㄏㄨ ㄇㄨˋ ㄋㄜˋ ㄑㄧㄣˊ ㄈㄢˋ ㄉㄜ˙ ㄗㄨˊ ㄅㄨˋ ㄔㄨ ㄏㄨˋ
009203,ㄈㄚ ㄙㄨㄢˋ ㄨㄢˊ ㄅㄧˋ ㄏㄡˋ ㄗˇ ㄒㄧˋ ㄉㄨˊ ㄌㄜ˙ ㄧˊ ㄅㄧㄝˋ ㄍㄢˇ ㄐㄩㄜˊ ㄇㄧㄥˊ ㄋㄧㄢˊ ㄨㄛˊ ㄎㄜˇ ㄋㄥˊ ㄧㄡˋ ㄧㄠˋ ㄧˊ ㄍㄜˋ ㄖㄣˊ ㄍㄨㄛˋ ㄑㄧㄥˊ ㄖㄣˊ ㄐㄧㄝˊ ㄌㄜ˙
009204,ㄧㄠˋ ㄏㄨㄟˊ ㄉㄚˇ ㄓㄜˋ ㄍㄜ˙ ㄨㄣˋ ㄊㄧ˙ ㄕㄡˇ ㄒㄧㄢ ㄅㄧˋ ㄒㄩ ㄌㄨㄥˋ ㄑㄧㄥ ㄔㄨˇ ㄆㄧㄥˊ ㄓㄨㄣˇ ㄐㄧㄝ ㄐㄧㄣ ㄖㄨˋ ㄕˋ ㄍㄢ ㄩˋ ㄉㄜ˙ ㄇㄨˋ ㄉㄧˋ
009205,ㄐㄧㄥ ㄐㄧㄣ ㄍㄠ ㄙㄨˋ ㄗㄨㄟˋ ㄊㄨ ㄔㄨ ㄉㄜ˙ ㄧㄡ ㄕˋ ㄏㄜˊ ㄌㄧㄤˋ ㄉㄧㄢˇ ㄗㄞˋ ㄩˊ ㄓˊ ㄊㄨㄥ ㄊㄧㄢ ㄐㄧㄣ ㄍㄤˇ ㄐㄧˊ ㄓㄨㄤ ㄒㄧㄤ ㄇㄚˇ ㄊㄡˊ
