id,answer
009206,ㄨㄛˇ ㄋㄥˊ ㄍㄠˋ ㄙㄨˋ ㄋㄧˇ ㄇㄣ˙ ㄗㄠˇ ㄔㄣˊ ㄨㄛˇ ㄅㄚˇ ㄔㄨ ㄇㄣˊ ㄍㄣ ㄨㄛˇ ㄕㄨㄛ ㄖㄤˋ ㄨㄛˇ ㄓㄨㄥ ㄨˇ ㄗˋ ㄐㄧˇ ㄔ ㄆㄠˋ ㄇㄧㄢˋ ㄇㄚ˙
009207,ㄨㄤ ㄧㄤˊ ㄑㄧㄤˊ ㄉㄧㄠˋ ㄧㄠˋ ㄗㄞˋ ㄉㄨㄟˋ ㄨˊ ㄅㄠˇ ㄓㄤˋ ㄕㄤˋ ㄍㄨㄥ ㄍㄨㄢ
009208,ㄋㄚˋ ㄌㄜ˙ ㄅㄢˋ ㄊㄧㄢ ㄋㄧㄣˊ ㄍㄢˇ ㄑㄧㄥˊ ㄕˋ ㄧㄝˋ ㄔㄚ
009209,ㄅㄚ ㄕˊ ㄖㄣˊ ㄉㄜ˙ ㄨㄟ ㄈㄥ ㄌㄨㄛˊ ㄅㄨˇ ㄅㄧㄠˊ ㄧㄢˇ ㄓㄢˇ ㄕˋ ㄌㄜ˙ ㄘㄠˇ ㄩㄢˊ ㄖㄣˊ ㄇㄧㄣˊ ㄉㄜ˙ ㄈㄥ ㄘㄞˇ
009210,ㄨㄛˇ ㄌㄩㄝˋ ㄉㄨㄥˇ ㄉㄢˋ ㄕˋ ㄏㄞˊ ㄅㄨˊ ㄊㄞˋ ㄏㄨㄟˋ
009211,ㄎㄜˇ ㄐㄧㄢˋ ㄏㄠˊ ㄏㄠˇ ㄒㄩㄜˊ ㄕㄥ ㄧㄝˇ ㄅㄨˋ ㄋㄥˊ ㄧㄠˋ
009212,ㄐㄧㄥˇ ㄔㄚˊ ㄐㄧㄤ ㄐㄧㄣˊ ㄒㄧˇ ㄙㄨㄥˋ ㄏㄨㄟ ㄐㄧㄚ ㄉㄢˋ ㄐㄩㄜˊ ㄐㄧㄤˋ ㄉㄜ˙ ㄨˊ ㄏㄞˇ ㄋㄢˊ ㄅㄨˊ ㄩㄢˋ ㄧˋ ㄎㄞˊ ㄇㄣˊ
009213,ㄗㄞˋ ㄌㄧㄢˊ ㄆㄨˇ ㄙㄨㄛˊ ㄧㄡˇ ㄩㄢˊ ㄍㄨㄥ ㄓㄨㄥ ㄍㄨㄥ ㄔㄥˊ ㄕ ㄏㄨㄛˋ ㄉㄜˊ ㄉㄜ˙ ㄏㄨㄟˇ ㄅㄠˋ ㄗㄨㄟˋ ㄨㄟˊ ㄈㄥ ㄏㄡˋ
009214,ㄨㄛˇ ㄇㄣ˙ ㄕˋ ㄌㄧㄣ ㄕㄨㄟˇ ㄉㄠˋ ㄓㄜˋ ㄌㄞˊ ㄒㄧˊ ㄗㄠˇ
009215,ㄐㄩㄜˊ ㄐㄧㄤˋ ㄉㄜ˙ ㄈㄨˋ ㄑㄧㄣ˙ ㄧ ㄖㄢˊ ㄗㄞˋ ㄌㄨˋ ㄕㄤˋ
009216,ㄔㄨㄣ ㄌㄟˇ ㄏㄥ ㄧˋ ㄕㄥ ㄕㄨㄛ ㄘㄞˊ ㄈㄨˋ ㄉㄜ˙
009217,ㄦˊ ㄑㄧㄡ ㄧˊ ㄎㄜˇ ㄔㄣˊ ㄑㄧˊ ㄉㄥˇ ㄌㄠˊ ㄓㄨˇ ㄌㄧˋ ㄍㄥ ㄕˋ ㄒㄧㄢˇ ㄉㄜ˙ ㄘㄨㄛ ㄊㄨㄛˊ ㄌㄜ˙ ㄒㄩˇ ㄉㄨㄛ
009218,ㄧㄡˊ ㄒㄧㄥˊ ㄗˋ ㄧ ㄐㄧㄡˇ ㄦˋ ㄙˋ ㄋㄧㄢˊ ㄐㄩˇ ㄅㄢˋ ㄧˇ ㄌㄞˊ ㄐㄧㄣ ㄋㄧㄢˊ ㄧˇ ㄕˋ ㄉㄧˋ ㄅㄚ ㄕ˙ ㄌㄧㄡˋ ㄐㄧㄝˋ
009219,ㄛˋ ㄓㄜˋ ㄎㄜˇ ㄕˋ ㄍㄜ˙ ㄋㄢˊ ㄠˊ ㄉㄜ˙ ㄖˋ ㄗ˙
009220,ㄧㄣ ㄨㄟˋ ㄨㄛˇ ㄓㄣ ㄐㄧˋ ㄅㄨˋ ㄑㄧㄥ ㄔㄨˇ ㄕㄨㄟˊ ㄗㄞˋ ㄋㄚㄖˋ
009221,ㄑㄧㄤˇ ㄐㄧㄝˊ ㄉㄜ˙ ㄓㄨˊ ㄧˋ ㄕˋ ㄉㄨㄥˊ ㄇㄡˇ ㄔㄨ ㄉㄜ˙
009222,ㄏㄨㄛˋ ㄓㄜˇ ㄉㄧㄢˋ ㄉㄨㄥˋ ㄔㄜ ㄧㄝˇ ㄎㄜˊ ㄧˇ ㄖㄠˋ ㄒㄧㄥˊ
009223,ㄨㄛˊ ㄧㄝˇ ㄕˋ ㄧˊ ㄍㄜ˙ ㄨˊ ㄔˇ ㄉㄜ˙ ㄊㄞˊ ㄨㄢ ㄩㄢˊ ㄋㄚ˙
009224,ㄊㄚ ㄓˇ ㄔㄥ ㄊㄞˋ ㄊㄞ˙ ㄧˋ ㄏㄣˇ ㄒㄧㄣ ㄖㄣˊ ㄊㄚ
009225,ㄏㄡˋ ㄌㄞˊ ㄋㄩˇ ㄑㄧㄥ ㄋㄧㄢˊ ㄅㄟˋ ㄇㄧㄣˊ ㄐㄧㄥˇ ㄌㄚ ㄕㄤˋ ㄐㄧㄥˇ ㄔㄜ ㄉㄞˋ ㄨㄤˇ ㄆㄞˋ ㄔㄨ ㄙㄨㄛˇ ㄒㄧㄥˊ ㄐㄧㄡˇ
009226,ㄓ ㄉㄠˋ ㄨㄛˊ ㄗㄡˇ ㄉㄠˋ ㄌㄜ˙ ㄊㄚ ㄇㄣ˙ ㄎㄞ ㄕˇ ㄎㄜˊ ㄙㄡˋ ㄉㄜ˙ ㄉㄧˋ ㄈㄤ˙ ㄨㄛˊ ㄧㄝˇ ㄎㄜˇ ㄙㄡˋ ㄌㄜ˙
009227,ㄌㄨㄥˊ ㄏㄨˊ ㄨㄤˇ ㄐㄧˋ ㄓㄜˇ ㄐㄧㄤ ㄐㄧˋ ㄒㄩˋ ㄍㄨㄢ ㄓㄨˋ
009228,ㄨㄤˊ ㄈㄟ ㄉㄠˋ ㄒㄧㄤ ㄍㄤˇ ㄉㄚˋ ㄔㄨ ㄒㄧㄝˇ ㄗㄞˋ ㄇㄧㄥˊ ㄉㄧㄢˋ ㄎㄨㄤˊ ㄙㄠˊ ㄌㄧㄤˇ ㄉㄚˋ ㄉㄞˋ ㄓㄢˋ ㄌㄧˋ ㄆㄧㄣˇ
009229,ㄋㄧˊ ㄅㄛˊ ㄦˇ ㄈㄚ ㄕㄥ ㄒㄩㄜˇ ㄅㄥ ㄉㄜ˙ ㄉㄧˋ ㄉㄧㄢˇ
009230,ㄨㄛˇ ㄇㄣ˙ ㄔㄨ ㄌㄞ˙ ㄎㄢˋ ㄊㄚ ㄏㄞˊ ㄏㄡˊ ㄨㄛˇ ㄇㄣ˙
009231,ㄐㄧㄠˇ ㄕㄤˋ ㄕˋ ㄇㄧㄢˊ ㄅㄨˋ ㄨㄚˋ ㄗ˙ ㄏㄜˊ ㄆㄧˊ ㄒㄧㄝˊ
009232,ㄞ ㄈㄨˋ ㄌㄨㄥˊ ㄉㄜ˙ ㄦˊ ㄗ˙ ㄕㄨㄛ ㄊㄚ ㄉㄜ˙ ㄇㄨˇ ㄑㄧㄣ ㄧㄣ ㄈㄟˋ ㄧㄢˊ ㄅㄧㄥˋ ㄕˋ ㄗㄞˋ ㄇㄢˋ ㄏㄚ ㄉㄨㄣˋ
009233,ㄒㄩㄥ ㄇㄟˋ ㄌㄧㄚˇ ㄕㄡ ㄕˋ ㄏㄠˇ ㄆㄨ ㄍㄞˋ ㄩㄥˋ ㄐㄧㄚˋ ㄗˇ ㄔㄜ ㄌㄚˋ ㄓㄜ˙ ㄈㄨˋ ㄑㄧㄣ ㄑㄩˋ ㄕㄤˋ ㄒㄩㄜˊ
009234,ㄅㄨˊ ㄕˋ ㄌㄟˋ ㄌㄜ˙ ㄅㄨˊ ㄕˋ ㄍㄡˋ ㄌㄜ˙ ㄕˋ ㄓ ㄉㄠˋ ㄈㄨˋ ㄇㄨˊ ㄧㄡˇ ㄉㄨㄛ ㄅㄨˋ ㄖㄨㄥˊ ㄧˋ ㄌㄜ˙
009235,ㄕㄣ ㄓㄣˋ ㄕˋ ㄖㄣˊ ㄉㄞˋ ㄉㄞˋ ㄅㄧㄠˇ ㄨㄥ ㄒㄧㄠˇ ㄅㄛ ㄗㄜˊ ㄅㄧㄠˇ ㄉㄚˇ ㄌㄜ˙ ㄅㄨˋ ㄊㄨㄥˊ ㄉㄜ˙ ㄍㄨㄢ ㄉㄧㄢˇ
009236,ㄆㄧㄠˊ ㄗ ㄐㄧㄡˋ ㄕˋ ㄕㄜˋ ㄏㄨㄟˋ ㄕㄨˋ ㄜˊ ㄉㄚˋ ㄒㄧㄠˇ
009237,ㄨㄟˋ ㄏㄜˊ ㄇㄟˊ ㄧㄡˇ ㄧˋ ㄐㄧㄚ ㄓㄨㄥ ㄍㄨㄛˊ ㄑㄧˇ ㄧㄝˋ ㄗㄨㄛ ㄨㄟˊ ㄅㄣˇ ㄐㄧㄝ ㄧㄚˊ ㄩㄣˇ ㄏㄨㄟˋ ㄉㄜ˙ ㄗㄢˋ ㄓㄨˋ ㄕㄤ ㄋㄜ˙
009238,ㄍㄞˊ ㄗㄨˇ ㄍㄨㄟ ㄇㄛˊ ㄩˋ ㄐㄧˋ ㄐㄧㄣˇ ㄒㄧㄢˋ ㄕㄨˋ ㄖㄣˊ
009239,ㄉㄚˊ ㄙㄠˇ ㄨ ㄗ˙ ㄕˋ ㄉㄨㄟˋ ㄗˋ ㄐㄧˇ ㄈㄨˋ ㄗㄜˊ ㄖㄨˊ ㄍㄨㄛˇ ㄧㄡˊ ㄕㄡˇ ㄨㄛˇ ㄧˊ ㄉㄧㄥˋ ㄌㄞˊ ㄅㄤ ㄋㄧˇ
009240,ㄍㄨㄥˇ ㄌㄧˋ ㄓㄤ ㄍㄨㄛˊ ㄖㄨㄥˊ ㄍㄚ ㄋㄚˋ ㄐㄧㄡˋ ㄓㄠˋ
009241,ㄉㄚˋ ㄖㄣˊ ㄇㄣ˙ ㄅㄨˋ ㄉㄨㄥˊ ㄨㄛˇ ㄇㄣ˙ ㄉㄜ˙ ㄕˋ ㄐㄧㄝˋ
009242,ㄅㄧㄝˊ ㄨㄛˊ ㄒㄧㄥˇ ㄌㄜ˙ ㄓㄡ ㄗˇ ㄖㄨㄟˋ ㄐㄧˊ ㄉㄠˋ
009243,ㄓㄜˋ ㄌㄧˇ ㄗ ㄩㄢˊ ㄈㄨˋ ㄖㄠˊ ㄐㄧㄥˇ ㄙㄜˋ ㄧˊ ㄖㄣˊ
009244,ㄐㄧㄡˋ ㄕˋ ㄍㄨㄛˋ ㄧˋ ㄅㄞˇ ㄋㄨㄥˋ ㄕˋ ㄍㄨˋ ㄧˋ ㄩㄢ ㄨㄤˋ
009245,ㄅㄧㄥ ㄇㄧㄢˋ ㄕㄤˋ ㄧㄝˇ ㄓㄨˊ ㄐㄧㄢˋ ㄖㄜˋ ㄋㄠ˙ ㄑㄧˇ ㄌㄞˊ
009246,ㄧㄝˊ ㄒㄩˇ ㄕˋ ㄐㄩㄜˊ ㄉㄜ˙ ㄋㄚˋ ㄍㄜ˙ ㄍㄨ ㄋㄧㄤ˙ ㄅㄧˇ ㄐㄧㄠˋ ㄞˊ ㄒㄧㄠˇ ㄌㄧㄣˊ ㄩㄥˇ ㄧㄢˋ ㄖㄥˊ ㄇㄟˊ ㄧㄡˇ ㄏㄨㄟˊ ㄒㄧㄣˋ
009247,ㄨㄛˇ ㄕㄨㄛ ㄨㄛˇ ㄑㄩˋ ㄘㄜˋ ㄙㄨㄛˊ ㄌㄥˇ ㄐㄧㄥ ㄌㄤˇ ㄐㄧㄥˋ
009248,ㄓㄨˇ ㄧㄠˋ ㄩㄥˋ ㄗㄨㄛˋ ㄆㄧㄠˇ ㄅㄞˊ ㄐㄧˋ ㄈㄤˊ ㄈㄨˇ ㄐㄧˋ
009249,ㄅㄨˋ ㄊㄨㄛˇ ㄉㄤˋ ㄔㄨˋ ㄍㄜˋ ㄨㄟˋ ㄆㄥˊ ㄧㄡ˙ ㄏㄞˇ ㄏㄢˊ
009250,ㄓㄜˋ ㄇㄜ˙ ㄐㄧㄢˇ ㄉㄢ ㄧㄡˇ ㄕㄣˊ ㄇㄜ˙ ㄅㄨˊ ㄏㄨㄟˋ ㄉㄜ˙
009251,ㄑㄩˇ ㄉㄧㄠˋ ㄕˋ ㄒㄧㄢˋ ㄔㄥˊ ㄉㄜ˙ ㄉㄨㄥ ㄅㄟˇ ㄖㄣˊ ㄉㄡ ㄋㄥˊ ㄏㄣ ㄏㄥˋ ㄐㄧˇ ㄐㄩˋ ㄉㄜ˙ ㄦˋ ㄖㄣˊ ㄓㄨㄢˋ
009252,ㄕㄤˋ ㄏㄞˇ ㄉㄜ˙ ㄏㄨˊ ㄆㄛ ㄉㄚˇ ㄉㄨㄛ ㄓㄢ ㄖㄢˇ ㄌㄜ˙ ㄕㄤˋ ㄏㄞˇ ㄖㄣˊ ㄉㄜ˙ ㄒㄧㄠˇ ㄑㄧˋ ㄏㄜˊ ㄒㄧㄚˊ ㄞˋ
009253,ㄍㄨㄟˋ ㄗㄨˊ ㄔㄠˊ ㄊㄧㄥˊ ㄇㄧㄥˋ ㄍㄨㄢ ㄉㄜ˙ ㄙˇ ㄒㄧㄥˊ ㄔㄨˊ ㄈㄚˇ ㄗㄜˊ ㄉㄨㄛ ㄕˋ ㄘˋ ㄙˊ ㄋㄧㄢˇ ㄒㄧㄥˊ
009254,ㄓㄜˋ ㄎㄜˇ ㄕˋ ㄎㄞ ㄊㄧㄢ ㄆㄧˋ ㄉㄧˋ ㄊㄡˊ ㄧˋ ㄏㄨㄟˊ
009255,ㄏㄨㄢˋ ㄓㄜ˙ ㄕㄨˋ ㄏㄡˋ ㄕㄤˋ ㄕˊ ㄊㄧㄢ ㄖㄣˊ ㄗㄢˋ ㄌㄧㄡˊ ㄒㄧㄝˇ ㄧㄥ ㄍㄞ ㄕˋ ㄑㄧˊ ㄓˋ ㄔㄨㄤ ㄙㄨㄛˇ ㄓˋ
009256,ㄉㄢˋ ㄩㄢˋ ㄊㄚ ㄉㄜ˙ ㄔㄢˋ ㄏㄨㄟˇ ㄕˋ ㄓㄣ ㄔㄥˊ ㄉㄜ˙
009257,ㄋㄧˊ ㄓㄤˇ ㄍㄜˋ ㄧㄢˇ ㄐㄧㄥ˙ ㄕˋ ㄔㄨ ㄑㄧˋ ㄉㄜ˙ ㄇㄚ˙
009258,ㄏㄣˊ ㄞˇ ㄉㄜ˙ ㄉㄞˋ ㄓˇ ㄧˊ ㄍㄜ˙ ㄒㄧㄠˇ ㄏㄞˊ ㄗ˙
009259,ㄍㄞ ㄔㄜ ㄑㄧㄢˊ ㄏㄡˋ ㄔㄜ ㄆㄞˊ ㄧˇ ㄅㄟˋ ㄓㄞ ㄉㄧㄠˋ ㄐㄧㄠ ㄐㄧㄥˇ ㄓㄥˋ ㄐㄧㄢˇ ㄔㄚˊ ㄔㄜ ㄌㄧㄤˋ ㄑㄧㄥˊ ㄎㄨㄤˋ
009260,ㄓㄣ ㄕˋ ㄉㄜ˙ ㄈㄟ ㄧㄠˋ ㄨㄛˇ ㄈㄤˋ ㄒㄧㄚˋ ㄕㄣ ㄉㄨㄢˋ
009261,ㄍㄨㄟˊ ㄕˇ ㄕㄣˊ ㄔㄞ ㄓㄜˋ ㄙˋ ㄚ ㄅㄧㄥ ㄋㄚˊ ㄔㄨ ㄌㄜ˙ ㄓㄢ ㄕ˙ ㄕㄣ ㄈㄣˋ ㄓㄥˋ ㄩㄥˋ ㄩˊ ㄉㄥ ㄐㄧˋ
009262,ㄑㄧˊ ㄓㄨㄥ ㄗㄨㄟˋ ㄎㄨㄞˋ ㄒㄧㄥˊ ㄉㄨㄥˋ ㄉㄜ˙ ㄉㄤ ㄕㄨˇ ㄊㄧㄢ ㄇㄠ ㄉㄜ˙ ㄌㄠˇ ㄩㄢ ㄐㄧㄚ˙ ㄐㄧㄥ ㄉㄨㄥ ㄕㄤ ㄔㄥˊ
009263,ㄓㄥˇ ㄍㄜˋ ㄔㄜ ㄒㄧㄤ ㄉㄡ ㄕˋ ㄋㄚˋ ㄍㄜˋ ㄨㄢㄖˋ ㄢˊ ㄓˇ ㄗㄨㄛˋ ㄌㄜ˙ ㄧˊ ㄓㄢˋ ㄍㄢˊ ㄐㄧㄣˇ ㄏㄨㄢˋ ㄔㄜ ㄌㄜ˙
009264,ㄇㄨˇ ㄏㄜˊ ㄇㄚˇ ㄗㄞˋ ㄕㄨㄟˇ ㄓㄨㄥ ㄌㄧㄝˇ ㄓㄜ˙ ㄉㄚˋ ㄗㄨㄟˇ ㄏㄠˇ ㄒㄧㄤˋ ㄗㄞˋ ㄒㄧㄠˇ ㄧㄡˊ ㄎㄜˋ ㄇㄣ˙ ㄆㄠˊ ㄒㄧㄠˋ
009265,ㄉㄞˋ ㄔㄜ ㄙ ㄐㄧ ㄕˋ ㄒㄧ ㄢ ㄖㄣˊ ㄌㄩˊ ㄇㄡˇ
009266,ㄧㄢˊ ㄐㄧㄣˋ ㄐㄧˇ ㄓㄢˋ ㄋㄨㄛˊ ㄩㄥˋ ㄐㄧㄠˋ ㄕ ㄅㄧㄢ ㄓˋ
009267,ㄓㄜˋ ㄉㄜ˙ ㄈㄣ ㄒㄧ ㄐㄧ ㄅㄣˇ ㄍㄨㄥ ㄩㄣˇ ㄓㄨㄥ ㄌㄧˋ
009268,ㄨㄛˇ ㄇㄣ˙ ㄕˋ ㄒㄧㄥ ㄒㄧㄤˋ ㄧㄡˋ ㄦˊ ㄩㄢˊ ㄉㄜ˙ ㄒㄧㄠˇ ㄆㄥˊ ㄧㄡ˙
009269,ㄔㄨㄢˊ ㄕㄨㄛ ㄕˋ ㄨㄣˊ ㄕㄨ ㄆㄨˇ ㄙㄚˋ ㄉㄜ˙ ㄅㄧㄢˋ ㄕㄣ
009270,ㄉㄧˋ ㄦˋ ㄊㄧㄢ ㄕㄡ ㄕㄤˋ ㄗㄨㄛˋ ㄧㄝˋ ㄌㄠˇ ㄕˋ ㄉㄧㄥ ㄓㄜ˙ ㄊㄚ ㄉㄜ˙ ㄗㄨㄛˋ ㄨㄣˊ ㄐㄧㄡˊ ㄐㄧㄡˇ ㄅㄨˋ ㄋㄥˊ ㄧㄢˊ ㄩˇ
009271,ㄇㄟˊ ㄒㄧㄤˇ ㄉㄠˋ ㄋㄢˊ ㄈㄤ ㄉㄜ˙ ㄓㄜˋ ㄐㄩˋ ㄏㄨㄚˋ ㄧˊ ㄒㄧㄚˋ ㄗ˙ ㄖㄜˇ ㄋㄨˋ ㄌㄜ˙ ㄋㄩˇ ㄈㄤ
009272,ㄊㄨㄥˊ ㄕˊ ㄏㄞˊ ㄎㄜˊ ㄧˇ ㄍㄨㄢ ㄎㄢˋ ㄒㄧㄣ ㄅㄢˇ ㄉㄜ˙ ㄉㄧㄢˋ ㄧㄥˇ ㄌㄨˊ ㄕㄢ ㄌㄧㄢˋ ㄦˋ ㄌㄧㄥˊ ㄧ ㄌㄧㄥˊ
009273,ㄨㄛˇ ㄅㄨˊ ㄕˋ ㄏㄣˇ ㄕㄤˋ ㄒㄧㄤˋ ㄅㄨˊ ㄍㄨㄛˋ ㄨㄛˇ ㄗㄨㄟˋ ㄇㄢˇ ㄧˋ ㄨㄛˇ ㄉㄜ˙ ㄧㄢˇ ㄐㄧㄥ ㄌㄚ˙ ㄋㄧˇ ㄋㄜ˙
009274,ㄌㄥˇ ㄇㄛˋ ㄍㄨㄛˋ ㄏㄜˊ ㄔㄞ ㄑㄧㄠˊ ㄒㄧㄣ ㄨㄣˊ ㄘㄨㄥˊ ㄏㄨㄟˊ ㄧˋ ㄌㄧˇ ㄓㄨㄞˋ ㄔㄨ ㄓㄜˋ ㄒㄧㄝ ㄗˋ ㄧㄢˇ
009275,ㄧㄡˇ ㄨㄟ ㄒㄧㄢˇ ㄉㄜ˙ ㄉㄧˋ ㄈㄤ ㄅㄨˊ ㄧㄠˋ ㄖㄤˋ ㄒㄩㄜˊ ㄕㄥ ㄑㄧㄥ ㄙㄠˇ ㄅㄧˇ ㄖㄨˊ ㄘㄚ ㄔㄨㄤ ㄏㄨˋ
009276,ㄩㄢˊ ㄌㄧˇ ㄧㄡˊ ㄖㄣˊ ㄒㄧ ㄕㄠˇ ㄗㄨㄟˋ ㄉㄚˋ ㄉㄜ˙ ㄘㄢ ㄍㄨㄢ ㄊㄨㄢˊ ㄐㄧㄡˋ ㄕˋ ㄓㄤ ㄏㄨㄚˊ ㄙㄢ ㄖㄣˊ
009277,ㄔㄣˊ ㄏㄨㄥˊ ㄓˊ ㄏㄠˊ ㄑㄧㄥˇ ㄌㄜ˙ ㄌㄧㄤˇ ㄍㄜ˙ ㄅㄤˋ ㄅㄤ˙ ㄅㄚˊ ㄇㄨˇ ㄑㄧㄣ ㄊㄞˊ ㄏㄨㄟˊ ㄌㄜ˙ ㄐㄧㄚ
009278,ㄒㄧㄝˋ ㄇㄡˇ ㄏㄜˊ ㄩㄢˊ ㄇㄡˇ ㄐㄧㄥ ㄒㄧㄥˇ ㄇㄥˇ ㄉㄜ˙ ㄓㄢˋ ㄑㄧˇ ㄌㄞˊ ㄍㄨㄛˋ ㄌㄞˊ ㄑㄧㄤˇ ㄆㄧㄥˊ ㄗㄜˋ
009279,ㄑㄧㄥˊ ㄒㄧㄝˇ ㄒㄧㄚˋ ㄋㄧㄣˊ ㄉㄜ˙ ㄒㄧㄥˋ ㄇㄧㄥˊ ㄒㄧㄤˊ ㄒㄧˋ ㄊㄨㄥˊ ㄒㄩㄋˋ ㄉㄧˋ ㄓˇ ㄧㄡˊ ㄓㄥˋ ㄅㄧㄢ ㄇㄚˇ
009280,ㄆㄧㄣˊ ㄍㄨㄢˇ ㄅㄨˋ ㄉㄨㄟˋ ㄕㄥ ㄔㄢˇ ㄅㄨˋ ㄇㄣ˙ ㄉㄜ˙ ㄔㄢˊ ㄆㄧㄣˇ ㄐㄩˋ ㄧㄡˇ ㄧˊ ㄆㄧㄠˋ ㄈㄡˇ ㄐㄩㄜˊ ㄑㄨㄢˊ
009281,ㄏㄞˊ ㄗㄞˋ ㄏㄣˋ ㄐㄧㄚˋ ㄉㄜ˙ ㄋㄩˇ ㄊㄨㄥˊ ㄒㄩㄜˊ ㄇㄣ˙ ㄕˋ ㄕˊ ㄏㄡˋ ㄒㄩㄜˊ ㄉㄧㄢˇ ㄐㄧˋ ㄋㄥˊ ㄌㄜ˙
009282,ㄇㄛˋ ㄇㄧㄥˊ ㄅㄟˋ ㄘˋ ㄕㄤ ㄉㄠˇ ㄇㄟˊ ㄉㄜ˙ ㄒㄩˇ ㄎㄨㄟˊ ㄓㄣ ㄓㄥˋ ㄕˋ ㄊㄤˇ ㄓㄜ˙ ㄧㄝˇ ㄞ ㄉㄠ
009283,ㄅㄟˋ ㄓˊ ㄅㄞˇ ㄆㄞ ㄉㄜ˙ ㄊㄧㄠ ㄕˊ ㄌㄠˇ ㄖㄣˊ ㄍㄨㄟˋ ㄑㄧㄡˊ ㄓㄥˋ ㄈㄨˇ ㄒㄧㄡ ㄌㄨˋ ㄏㄨㄚˋ ㄇㄧㄢˋ
009284,ㄐㄧˋ ㄓㄜˇ ㄌㄧㄠˊ ㄐㄧㄝˇ ㄉㄠˋ ㄐㄧㄡˊ ㄅㄞˇ ㄅㄚ ㄕˋ ㄐㄧㄡˇ ㄏㄠˋ ㄑㄧˇ ㄧㄝˋ ㄨㄟˊ ㄍㄨㄟˋ ㄓㄡ ㄇㄠˊ ㄊㄞˊ
009285,ㄧㄡˇ ㄅㄠˋ ㄉㄠˋ ㄕㄨㄛ ㄊㄨㄛ ㄉㄜˊ ㄏㄞˊ ㄕˋ ㄎㄣˊ ㄊㄚˇ ㄐㄧ ㄓㄡ ㄉㄜ˙ ㄧˋ ㄇㄧㄥˊ ㄊㄨㄥ ㄐㄧ ㄈㄢˋ
009286,ㄚ ㄐㄧㄝˊ ㄖㄤˋ ㄚ ㄩㄝˋ ㄎㄢˋ ㄒㄧㄚˋ ㄕㄥˋ ㄒㄧㄚˋ ㄉㄜ˙ ㄏㄜˊ ㄈㄢˋ ㄏㄜˊ ㄅㄨˋ ㄏㄜˊ ㄊㄚ ㄉㄜ˙ ㄨㄟˋ ㄎㄡˇ
009287,ㄐㄧㄢˋ ㄐㄧㄢˋ ㄉㄜ˙ ㄌㄧˇ ㄑㄧㄤˊ ㄉㄜ˙ ㄆㄧㄥˊ ㄐㄧㄚˋ ㄅㄧㄢˋ ㄔㄥˊ ㄌㄜ˙ ㄅㄨˋ ㄎㄞ ㄑㄧㄠˋ ㄨㄛ ㄋㄤ˙ ㄈㄟˋ
